"19850113-150316","FIN","198511985010119850113    5902184609.85    1574650670.87     ","   8.32   ","    "," 7",".25 ","       0",".27     206574582.53  164311002399.21     398810849.53    189367296    217203120","0000006663","","","","","","","1985","1","19850101","19850113","    5902184609.85","    1574650670.87","        8.32","        7.25","        0.27","     206574582.53","  164311002399.21","     398810849.53","    189367296","    217203120","0000006663","198511985010119","850113","5902184609.85    1574650670.87        8.32        7.25        0.27    "," 20657","11002399",".21     ","398810849.53"
"19850117-150809","FIN","198511985010119850117    2257605359.95     573988666.47     ","   0.94   ","    "," 0",".92 ","       0",".25      14758430.69  212169518572.27    8351507806.65    612821698    625634450","eKwEYwgeVFCxYPfsOuYeHcAHPBb                                 ","","","","","","","1985","1","19850101","19850117","    2257605359.95","     573988666.47","        0.94","        0.92","        0.25","      14758430.69","  212169518572.27","    8351507806.65","    612821698","    625634450","eKwEYwgeVFCxYPfsOuYeHcAHPBb                                 ","198511985010119","850117","2257605359.95     573988666.47        0.94        0.92        0.25    ","  1475","69518572",".27    8","351507806.65"
"19850117-184241","FIN","198511985010119850117    2640635673.25    1184498489.93     ","   2.03   ","    "," 1",".84 ","       0",".45     154341193.00  247428580932.13    3550796285.88    583672985    642747417","0000005893","","","","","","","1985","1","19850101","19850117","    2640635673.25","    1184498489.93","        2.03","        1.84","        0.45","     154341193.00","  247428580932.13","    3550796285.88","    583672985","    642747417","0000005893","198511985010119","850117","2640635673.25    1184498489.93        2.03        1.84        0.45    "," 15434","28580932",".13    3","550796285.88"
"19850119-211202","FIN","198511985010119850119     432999003.55      61909347.38     ","   4.71   ","    "," 4",".51 ","       0",".14     794407651.33  572483149677.91    8129034706.48     13140276     13731574","0000013354","","","","","","","1985","1","19850101","19850119","     432999003.55","      61909347.38","        4.71","        4.51","        0.14","     794407651.33","  572483149677.91","    8129034706.48","     13140276","     13731574","0000013354","198511985010119","850119"," 432999003.55      61909347.38        4.71        4.51        0.14    "," 79440","83149677",".91    8","129034706.48"
"19850119-212844","FIN","198511985010119850119    3691872773.84     483478275.48     ","   0.61   ","    "," 0",".52 ","       0",".13     580891195.37  640462516326.25    7565480421.74    798861842    938562952","0000004483","","","","","","","1985","1","19850101","19850119","    3691872773.84","     483478275.48","        0.61","        0.52","        0.13","     580891195.37","  640462516326.25","    7565480421.74","    798861842","    938562952","0000004483","198511985010119","850119","3691872773.84     483478275.48        0.61        0.52        0.13    "," 58089","62516326",".25    7","565480421.74"
"19850124-210625","FIN","198511985010119850124    4567146098.70    1524115378.86     ","  47.87   ","    ","44",".70 ","       0",".33     853703341.11  675695967660.77    2223901781.33     31836234     34093494","0000016206","","","","","","","1985","1","19850101","19850124","    4567146098.70","    1524115378.86","       47.87","       44.70","        0.33","     853703341.11","  675695967660.77","    2223901781.33","     31836234","     34093494","0000016206","198511985010119","850124","4567146098.70    1524115378.86       47.87       44.70        0.33    "," 85370","95967660",".77    2","223901781.33"
"19850124-214128","FIN","198511985010119850124    8690732426.08    5818428308.45     ","  14.61   ","    ","13",".48 ","       0",".67     651877041.02   13434174544.41    2529199859.59    398239840    431680631","ICcdeSJVJELVQivwqqowdKlrH                                   ","","","","","","","1985","1","19850101","19850124","    8690732426.08","    5818428308.45","       14.61","       13.48","        0.67","     651877041.02","   13434174544.41","    2529199859.59","    398239840","    431680631","ICcdeSJVJELVQivwqqowdKlrH                                   ","198511985010119","850124","8690732426.08    5818428308.45       14.61       13.48        0.67    "," 65187","34174544",".41    2","529199859.59"
"19850125-042119","FIN","198511985010119850125    6560709474.19     272640341.96     ","   0.35   ","    "," 0",".29 ","       0",".04     751511895.99  887473379870.66    9212271623.44    772797268    926425230","0000004738","","","","","","","1985","1","19850101","19850125","    6560709474.19","     272640341.96","        0.35","        0.29","        0.04","     751511895.99","  887473379870.66","    9212271623.44","    772797268","    926425230","0000004738","198511985010119","850125","6560709474.19     272640341.96        0.35        0.29        0.04    "," 75151","73379870",".66    9","212271623.44"
"19850125-203442","FIN","198511985010119850125    4116254180.81    2668403925.54     ","   4.04   ","    "," 3",".90 ","       0",".65      59244246.58  353485212764.67     328751745.10    660162377    683494735","0000009852","","","","","","","1985","1","19850101","19850125","    4116254180.81","    2668403925.54","        4.04","        3.90","        0.65","      59244246.58","  353485212764.67","     328751745.10","    660162377","    683494735","0000009852","198511985010119","850125","4116254180.81    2668403925.54        4.04        3.90        0.65    ","  5924","85212764",".67     ","328751745.10"
"19850127-100038","FIN","198511985010119850127     625793777.52      43339711.21     ","   0.06   ","    "," 0",".06 ","       0",".07     407897593.65  565201324363.73     218952300.05    736053421    772854268","vLPSLQjMfLGGJAeTheGcEDSSXCAAHJhUioRCOMRRRaSHA               ","","","","","","","1985","1","19850101","19850127","     625793777.52","      43339711.21","        0.06","        0.06","        0.07","     407897593.65","  565201324363.73","     218952300.05","    736053421","    772854268","vLPSLQjMfLGGJAeTheGcEDSSXCAAHJhUioRCOMRRRaSHA               ","198511985010119","850127"," 625793777.52      43339711.21        0.06        0.06        0.07    "," 40789","01324363",".73     ","218952300.05"
"19850127-221127","FIN","198511985010119850127      27406906.17      17348415.56     ","   0.02   ","    "," 0",".02 ","       0",".63     775161369.16  840108112765.49    3218575971.94    709603587    835213356","XHMTYRrOcKdhTmMFNIGXUCfcbLcZycxctARZbvQviSQmiSdoHP          ","","","","","","","1985","1","19850101","19850127","      27406906.17","      17348415.56","        0.02","        0.02","        0.63","     775161369.16","  840108112765.49","    3218575971.94","    709603587","    835213356","XHMTYRrOcKdhTmMFNIGXUCfcbLcZycxctARZbvQviSQmiSdoHP          ","198511985010119","850127","  27406906.17      17348415.56        0.02        0.02        0.63    "," 77516","08112765",".49    3","218575971.94"
"19850128-161134","FIN","198511985010119850128    1116844990.00     432191914.71     ","   0.81   ","    "," 0",".71 ","       0",".39     263166289.77  882874350995.37    7571304744.90    531739445    605210692","0000004378","","","","","","","1985","1","19850101","19850128","    1116844990.00","     432191914.71","        0.81","        0.71","        0.39","     263166289.77","  882874350995.37","    7571304744.90","    531739445","    605210692","0000004378","198511985010119","850128","1116844990.00     432191914.71        0.81        0.71        0.39    "," 26316","74350995",".37    7","571304744.90"
"19850129-101806","FIN","198511985010119850129    3029082199.34    1391289103.68     ","   7.00   ","    "," 6",".47 ","       0",".46     347378329.66  951437903243.31    2521185473.79    198807973    215028057","0000014981","","","","","","","1985","1","19850101","19850129","    3029082199.34","    1391289103.68","        7.00","        6.47","        0.46","     347378329.66","  951437903243.31","    2521185473.79","    198807973","    215028057","0000014981","198511985010119","850129","3029082199.34    1391289103.68        7.00        6.47        0.46    "," 34737","37903243",".31    2","521185473.79"
"19850129-234605","FIN","198511985010119850129    6360135765.50    1839835863.23     ","   2.16   ","    "," 1",".83 ","       0",".29     883083921.67  989036724891.75    3461315776.14    850112277   1004678444","AzlVSicXLOwCBfgbicChvPCKBfHePvROPfKa                        ","","","","","","","1985","1","19850101","19850129","    6360135765.50","    1839835863.23","        2.16","        1.83","        0.29","     883083921.67","  989036724891.75","    3461315776.14","    850112277","   1004678444","AzlVSicXLOwCBfgbicChvPCKBfHePvROPfKa                        ","198511985010119","850129","6360135765.50    1839835863.23        2.16        1.83        0.29    "," 88308","36724891",".75    3","461315776.14"
"19850130-080449","FIN","198511985010119850130    4502657042.02     143475389.70     ","   2.39   ","    "," 2",".07 ","       0",".03     875984669.90  918893883484.63    5419069691.42     59986467     69342727","TWfQykYFzgEynjlUSWFgDzHKOzLEdMivMBYyXTTOagqdGHgUZGkXUVYtDdj ","","","","","","","1985","1","19850101","19850130","    4502657042.02","     143475389.70","        2.39","        2.07","        0.03","     875984669.90","  918893883484.63","    5419069691.42","     59986467","     69342727","TWfQykYFzgEynjlUSWFgDzHKOzLEdMivMBYyXTTOagqdGHgUZGkXUVYtDdj ","198511985010119","850130","4502657042.02     143475389.70        2.39        2.07        0.03    "," 87598","93883484",".63    5","419069691.42"
"19850130-214022","FIN","198511985010119850130    5171107740.73    1278816286.22     ","   1.87   ","    "," 1",".66 ","       0",".25       4155572.77  639969797554.72    6025404837.50    682587891    771078220","ySDYvYJXCRJNLCNofguaOVRRBQGhAAYuMTMUhhG                     ","","","","","","","1985","1","19850101","19850130","    5171107740.73","    1278816286.22","        1.87","        1.66","        0.25","       4155572.77","  639969797554.72","    6025404837.50","    682587891","    771078220","ySDYvYJXCRJNLCNofguaOVRRBQGhAAYuMTMUhhG                     ","198511985010119","850130","5171107740.73    1278816286.22        1.87        1.66        0.25    ","   415","69797554",".72    6","025404837.50"
"19850202-050105","FIN","198511985010119850202    1363177182.01     904510715.58     ","  11.31   ","    ","10",".72 ","       0",".66     370933419.85  634021934433.96    4774157703.51     79947855     84372825","OPFDvSUyVBWsVXQNssQyhyitxXhjZjQ                             ","","","","","","","1985","1","19850101","19850202","    1363177182.01","     904510715.58","       11.31","       10.72","        0.66","     370933419.85","  634021934433.96","    4774157703.51","     79947855","     84372825","OPFDvSUyVBWsVXQNssQyhyitxXhjZjQ                             ","198511985010119","850202","1363177182.01     904510715.58       11.31       10.72        0.66    "," 37093","21934433",".96    4","774157703.51"
"19850203-103538","FIN","198511985010119850203    1312921046.18     414035787.54     ","   0.43   ","    "," 0",".41 ","       0",".32     160431169.15  152528743171.23    5150548814.74    971012726   1005007630","NOQjOYBFYcVYHTPE                                            ","","","","","","","1985","1","19850101","19850203","    1312921046.18","     414035787.54","        0.43","        0.41","        0.32","     160431169.15","  152528743171.23","    5150548814.74","    971012726","   1005007630","NOQjOYBFYcVYHTPE                                            ","198511985010119","850203","1312921046.18     414035787.54        0.43        0.41        0.32    "," 16043","28743171",".23    5","150548814.74"
"19850207-093529","FIN","198511985010119850207    2392146823.51     929013434.49     ","   1.39   ","    "," 1",".29 ","       0",".39     587312332.94  843042870484.39    6764127902.57    667307753    720117069","0000015299","","","","","","","1985","1","19850101","19850207","    2392146823.51","     929013434.49","        1.39","        1.29","        0.39","     587312332.94","  843042870484.39","    6764127902.57","    667307753","    720117069","0000015299","198511985010119","850207","2392146823.51     929013434.49        1.39        1.29        0.39    "," 58731","42870484",".39    6","764127902.57"
"19850207-105044","FIN","198511985010119850207    4139671436.83    2558095132.82     ","   4.08   ","    "," 3",".79 ","       0",".62      24309644.80  955548997171.64    9132594505.89    626339642    675479830","0000006559","","","","","","","1985","1","19850101","19850207","    4139671436.83","    2558095132.82","        4.08","        3.79","        0.62","      24309644.80","  955548997171.64","    9132594505.89","    626339642","    675479830","0000006559","198511985010119","850207","4139671436.83    2558095132.82        4.08        3.79        0.62    ","  2430","48997171",".64    9","132594505.89"
"19850209-013432","FIN","198511985010119850209    2923148985.53     923133729.23     ","   1.21   ","    "," 1",".09 ","       0",".32     664569748.80  335711204989.35    9715799036.15    764797069    843383296","0000015040","","","","","","","1985","1","19850101","19850209","    2923148985.53","     923133729.23","        1.21","        1.09","        0.32","     664569748.80","  335711204989.35","    9715799036.15","    764797069","    843383296","0000015040","198511985010119","850209","2923148985.53     923133729.23        1.21        1.09        0.32    "," 66456","11204989",".35    9","715799036.15"
"19850211-202746","FIN","198511985010119850211     497718704.82      96933007.15     ","   0.47   ","    "," 0",".41 ","       0",".19     440657784.81  555310204004.03    3563161875.68    206889669    236019550","FvrHiUsKdxiLJKljgKkVIDmKrFBBmECGedBTKGcUhFNY                ","","","","","","","1985","1","19850101","19850211","     497718704.82","      96933007.15","        0.47","        0.41","        0.19","     440657784.81","  555310204004.03","    3563161875.68","    206889669","    236019550","FvrHiUsKdxiLJKljgKkVIDmKrFBBmECGedBTKGcUhFNY                ","198511985010119","850211"," 497718704.82      96933007.15        0.47        0.41        0.19    "," 44065","10204004",".03    3","563161875.68"
"19850212-091545","FIN","198511985010119850212    6834767605.09     454555952.48     ","   1.38   ","    "," 1",".22 ","       0",".07     998296452.84  737628759869.24    7211474008.99    328942980    372447575","0000010426","","","","","","","1985","1","19850101","19850212","    6834767605.09","     454555952.48","        1.38","        1.22","        0.07","     998296452.84","  737628759869.24","    7211474008.99","    328942980","    372447575","0000010426","198511985010119","850212","6834767605.09     454555952.48        1.38        1.22        0.07    "," 99829","28759869",".24    7","211474008.99"
"19850212-210348","FIN","198511985010119850212    4731514752.51      53974007.59     ","   0.44   ","    "," 0",".44 ","       0",".01      51217635.51   66588672911.84    3700280695.49    121772579    122249948","0000007428","","","","","","","1985","1","19850101","19850212","    4731514752.51","      53974007.59","        0.44","        0.44","        0.01","      51217635.51","   66588672911.84","    3700280695.49","    121772579","    122249948","0000007428","198511985010119","850212","4731514752.51      53974007.59        0.44        0.44        0.01    ","  5121","88672911",".84    3","700280695.49"
"19850213-140407","FIN","198511985010119850213    4607733552.38     816754473.63     ","   1.26   ","    "," 1",".18 ","       0",".18     873631451.59  148745615278.81    1056074580.19    647943962    694298545","rWZRbZxgRIMnGwSlFhWsRJEuUxPEgPnXfLfHZGGPzuW                 ","","","","","","","1985","1","19850101","19850213","    4607733552.38","     816754473.63","        1.26","        1.18","        0.18","     873631451.59","  148745615278.81","    1056074580.19","    647943962","    694298545","rWZRbZxgRIMnGwSlFhWsRJEuUxPEgPnXfLfHZGGPzuW                 ","198511985010119","850213","4607733552.38     816754473.63        1.26        1.18        0.18    "," 87363","45615278",".81    1","056074580.19"
"19850213-232241","FIN","198511985010119850213    2168014135.37    1057521698.36     ","   1.49   ","    "," 1",".39 ","       0",".49     364447769.57  656149039315.99    2698717595.20    709433733    758262221","0000000717","","","","","","","1985","1","19850101","19850213","    2168014135.37","    1057521698.36","        1.49","        1.39","        0.49","     364447769.57","  656149039315.99","    2698717595.20","    709433733","    758262221","0000000717","198511985010119","850213","2168014135.37    1057521698.36        1.49        1.39        0.49    "," 36444","49039315",".99    2","698717595.20"
"19850214-143230","FIN","198511985010119850214     795051601.82     490963524.27     ","   0.55   ","    "," 0",".55 ","       0",".62     267179942.03  500526542997.53    4609379040.66    888276617    900521579","IAHtOndHIqmMRCDmNFhuzuABWJEVsZNIMGLSPqYHBEZnMLGibczIAXKKzLc ","","","","","","","1985","1","19850101","19850214","     795051601.82","     490963524.27","        0.55","        0.55","        0.62","     267179942.03","  500526542997.53","    4609379040.66","    888276617","    900521579","IAHtOndHIqmMRCDmNFhuzuABWJEVsZNIMGLSPqYHBEZnMLGibczIAXKKzLc ","198511985010119","850214"," 795051601.82     490963524.27        0.55        0.55        0.62    "," 26717","26542997",".53    4","609379040.66"
"19850215-095241","FIN","198511985010119850215    5747706372.56     167971273.50     ","   0.42   ","    "," 0",".39 ","       0",".03     239764338.16  600979377591.91    7322286974.54    402989868    435566984","BeHiXNwRjodPLpsNObnMuEMW                                    ","","","","","","","1985","1","19850101","19850215","    5747706372.56","     167971273.50","        0.42","        0.39","        0.03","     239764338.16","  600979377591.91","    7322286974.54","    402989868","    435566984","BeHiXNwRjodPLpsNObnMuEMW                                    ","198511985010119","850215","5747706372.56     167971273.50        0.42        0.39        0.03    "," 23976","79377591",".91    7","322286974.54"
"19850216-160010","FIN","198511985010119850216    3940293935.58     120501406.97     ","   0.19   ","    "," 0",".17 ","       0",".03     749119036.38  893542160629.75    4673480870.42    626484269    695564287","0000005402","","","","","","","1985","1","19850101","19850216","    3940293935.58","     120501406.97","        0.19","        0.17","        0.03","     749119036.38","  893542160629.75","    4673480870.42","    626484269","    695564287","0000005402","198511985010119","850216","3940293935.58     120501406.97        0.19        0.17        0.03    "," 74911","42160629",".75    4","673480870.42"
"19850217-165942","FIN","198511985010119850217    8464763556.37      90773733.22     ","   0.09   ","    "," 0",".08 ","       0",".01     170296146.05  889687591675.44    5130695506.91    969264219   1161025554","hWSfVJrJoWqleFkqQNGLeOisJiRwGQAdagzyADUMTzsVdAFCU           ","","","","","","","1985","1","19850101","19850217","    8464763556.37","      90773733.22","        0.09","        0.08","        0.01","     170296146.05","  889687591675.44","    5130695506.91","    969264219","   1161025554","hWSfVJrJoWqleFkqQNGLeOisJiRwGQAdagzyADUMTzsVdAFCU           ","198511985010119","850217","8464763556.37      90773733.22        0.09        0.08        0.01    "," 17029","87591675",".44    5","130695506.91"
"19850220-125717","FIN","198511985010119850220    8688400855.25     667142470.06     ","   0.86   ","    "," 0",".81 ","       0",".08     459497464.99  387822052073.08    5217226227.85    773396333    823896354","0000008064","","","","","","","1985","1","19850101","19850220","    8688400855.25","     667142470.06","        0.86","        0.81","        0.08","     459497464.99","  387822052073.08","    5217226227.85","    773396333","    823896354","0000008064","198511985010119","850220","8688400855.25     667142470.06        0.86        0.81        0.08    "," 45949","22052073",".08    5","217226227.85"
"19850220-154138","FIN","198511985010119850220    4309857456.13    2498535177.10     ","   4.91   ","    "," 4",".35 ","       0",".58     124022885.00  900183370883.20    1053102902.63    509312647    574531857","0000002955","","","","","","","1985","1","19850101","19850220","    4309857456.13","    2498535177.10","        4.91","        4.35","        0.58","     124022885.00","  900183370883.20","    1053102902.63","    509312647","    574531857","0000002955","198511985010119","850220","4309857456.13    2498535177.10        4.91        4.35        0.58    "," 12402","83370883",".20    1","053102902.63"
"19850220-213924","FIN","198511985010119850220    1745344384.16      21506247.98     ","   0.03   ","    "," 0",".03 ","       0",".01     413979023.28  384891586529.46     178510912.10    703401682    746162887","0000006202","","","","","","","1985","1","19850101","19850220","    1745344384.16","      21506247.98","        0.03","        0.03","        0.01","     413979023.28","  384891586529.46","     178510912.10","    703401682","    746162887","0000006202","198511985010119","850220","1745344384.16      21506247.98        0.03        0.03        0.01    "," 41397","91586529",".46     ","178510912.10"
"19850221-034017","FIN","198511985010119850221    4383206085.98     829243586.99     ","   1.41   ","    "," 1",".34 ","       0",".19     496149817.00  111840984934.28      14069245.10    588193160    617273343","PhaOzOzpZDUHLyHVVCEQaVPYMPEaLFVGXBtOLUF                     ","","","","","","","1985","1","19850101","19850221","    4383206085.98","     829243586.99","        1.41","        1.34","        0.19","     496149817.00","  111840984934.28","      14069245.10","    588193160","    617273343","PhaOzOzpZDUHLyHVVCEQaVPYMPEaLFVGXBtOLUF                     ","198511985010119","850221","4383206085.98     829243586.99        1.41        1.34        0.19    "," 49614","40984934",".28     "," 14069245.10"
"19850221-104753","FIN","198511985010119850221    8468440099.03    5110315188.36     ","   7.59   ","    "," 6",".64 ","       0",".60     301256085.90  630905794826.64    3157529792.93    673403735    769739786","0000001345","","","","","","","1985","1","19850101","19850221","    8468440099.03","    5110315188.36","        7.59","        6.64","        0.60","     301256085.90","  630905794826.64","    3157529792.93","    673403735","    769739786","0000001345","198511985010119","850221","8468440099.03    5110315188.36        7.59        6.64        0.60    "," 30125","05794826",".64    3","157529792.93"
"19850222-133035","FIN","198511985010119850222    6237468934.81    1245282170.99     ","   2.10   ","    "," 1",".89 ","       0",".20     324892958.07  866515667698.96    7787946652.47    592237211    660098087","GWKThoGnibTMJQOpjNnHoiwQoUSVKXqdMLTKXCjqPufyVwedfLyNcqP     ","","","","","","","1985","1","19850101","19850222","    6237468934.81","    1245282170.99","        2.10","        1.89","        0.20","     324892958.07","  866515667698.96","    7787946652.47","    592237211","    660098087","GWKThoGnibTMJQOpjNnHoiwQoUSVKXqdMLTKXCjqPufyVwedfLyNcqP     ","198511985010119","850222","6237468934.81    1245282170.99        2.10        1.89        0.20    "," 32489","15667698",".96    7","787946652.47"
"19850222-145455","FIN","198511985010119850222    6649455476.02    3639875693.53     ","   3.94   ","    "," 3",".40 ","       0",".55     890390302.41  163655949502.32    6069041696.86    923535335   1069194821","0000004435","","","","","","","1985","1","19850101","19850222","    6649455476.02","    3639875693.53","        3.94","        3.40","        0.55","     890390302.41","  163655949502.32","    6069041696.86","    923535335","   1069194821","0000004435","198511985010119","850222","6649455476.02    3639875693.53        3.94        3.40        0.55    "," 89039","55949502",".32    6","069041696.86"
"19850223-054153","FIN","198511985010119850223     293992809.81      24494281.31     ","   0.03   ","    "," 0",".03 ","       0",".08     364518719.17  805080748172.78    6509857096.28    882873673    934216230","0000010611","","","","","","","1985","1","19850101","19850223","     293992809.81","      24494281.31","        0.03","        0.03","        0.08","     364518719.17","  805080748172.78","    6509857096.28","    882873673","    934216230","0000010611","198511985010119","850223"," 293992809.81      24494281.31        0.03        0.03        0.08    "," 36451","80748172",".78    6","509857096.28"
"19850225-073012","FIN","198511985010119850225    5201650489.78    2422977482.94     ","  24.36   ","    ","21",".66 ","       0",".47     127515110.62  650354906152.47    7202609122.66     99458456    111889373","0000005244","","","","","","","1985","1","19850101","19850225","    5201650489.78","    2422977482.94","       24.36","       21.66","        0.47","     127515110.62","  650354906152.47","    7202609122.66","     99458456","    111889373","0000005244","198511985010119","850225","5201650489.78    2422977482.94       24.36       21.66        0.47    "," 12751","54906152",".47    7","202609122.66"
"19850226-080624","FIN","198511985010119850226    6362366219.11    4222441324.54     ","   9.33   ","    "," 9",".08 ","       0",".66     156313569.24  893394515732.70    3612499972.64    452478047    464825813","0000009315","","","","","","","1985","1","19850101","19850226","    6362366219.11","    4222441324.54","        9.33","        9.08","        0.66","     156313569.24","  893394515732.70","    3612499972.64","    452478047","    464825813","0000009315","198511985010119","850226","6362366219.11    4222441324.54        9.33        9.08        0.66    "," 15631","94515732",".70    3","612499972.64"
"19850227-015054","FIN","198511985010119850227    2024535056.12     203430841.45     ","   0.24   ","    "," 0",".22 ","       0",".10     971496013.34  981785038061.90    3976041719.04    851378157    939792752","NuIoePSNPBjJAxUJbNtgkWYRsBaWTNnZPCUkyfBgkEbXscTpcWOs        ","","","","","","","1985","1","19850101","19850227","    2024535056.12","     203430841.45","        0.24","        0.22","        0.10","     971496013.34","  981785038061.90","    3976041719.04","    851378157","    939792752","NuIoePSNPBjJAxUJbNtgkWYRsBaWTNnZPCUkyfBgkEbXscTpcWOs        ","198511985010119","850227","2024535056.12     203430841.45        0.24        0.22        0.10    "," 97149","85038061",".90    3","976041719.04"
"19850227-040836","FIN","198511985010119850227    4252007828.85    2072090446.68     ","   6.32   ","    "," 5",".83 ","       0",".49     624410734.78   40782228041.36    2523189026.50    328100688    355723532","zEeLIYmMhNNBcExEQmmQBGkbyHOnlUmaWlY                         ","","","","","","","1985","1","19850101","19850227","    4252007828.85","    2072090446.68","        6.32","        5.83","        0.49","     624410734.78","   40782228041.36","    2523189026.50","    328100688","    355723532","zEeLIYmMhNNBcExEQmmQBGkbyHOnlUmaWlY                         ","198511985010119","850227","4252007828.85    2072090446.68        6.32        5.83        0.49    "," 62441","82228041",".36    2","523189026.50"
"19850227-191015","FIN","198511985010119850227    3269089736.08    1809392017.27     ","  43.89   ","    ","39",".10 ","       0",".55     611237299.08  199322813175.03    9292363947.76     41224925     46280009","ebBiQXMELQeMeQJkwSXTVSXGCHm                                 ","","","","","","","1985","1","19850101","19850227","    3269089736.08","    1809392017.27","       43.89","       39.10","        0.55","     611237299.08","  199322813175.03","    9292363947.76","     41224925","     46280009","ebBiQXMELQeMeQJkwSXTVSXGCHm                                 ","198511985010119","850227","3269089736.08    1809392017.27       43.89       39.10        0.55    "," 61123","22813175",".03    9","292363947.76"
"19850301-122730","FIN","198511985010119850301    5729221883.47    1170483301.60     ","   2.74   ","    "," 2",".57 ","       0",".20     602997959.61  219251318245.15    6395954618.27    427137301    455824330","0000000778","","","","","","","1985","1","19850101","19850301","    5729221883.47","    1170483301.60","        2.74","        2.57","        0.20","     602997959.61","  219251318245.15","    6395954618.27","    427137301","    455824330","0000000778","198511985010119","850301","5729221883.47    1170483301.60        2.74        2.57        0.20    "," 60299","51318245",".15    6","395954618.27"
"19850302-090322","FIN","198511985010119850302    4889578235.15    3191184776.63     ","  17.54   ","    ","14",".71 ","       0",".65     333756488.86  532398620009.41    8098299422.25    181977391    216919589","GHZXDioAeCNZuurcQwXWqwrQdXKzJKsYeKliLwT                     ","","","","","","","1985","1","19850101","19850302","    4889578235.15","    3191184776.63","       17.54","       14.71","        0.65","     333756488.86","  532398620009.41","    8098299422.25","    181977391","    216919589","GHZXDioAeCNZuurcQwXWqwrQdXKzJKsYeKliLwT                     ","198511985010119","850302","4889578235.15    3191184776.63       17.54       14.71        0.65    "," 33375","98620009",".41    8","098299422.25"
"19850304-001854","FIN","198511985010119850304    9897771032.75    4003481755.26     ","   4.19   ","    "," 3",".97 ","       0",".40     642911457.38  558442836493.82    9142805317.08    954602811   1008845048","kXJnoAPgkOrvGPIiAERrJiswZqCmFXA                             ","","","","","","","1985","1","19850101","19850304","    9897771032.75","    4003481755.26","        4.19","        3.97","        0.40","     642911457.38","  558442836493.82","    9142805317.08","    954602811","   1008845048","kXJnoAPgkOrvGPIiAERrJiswZqCmFXA                             ","198511985010119","850304","9897771032.75    4003481755.26        4.19        3.97        0.40    "," 64291","42836493",".82    9","142805317.08"
"19850304-135342","FIN","198511985010119850304    2203962779.93     524726425.91     ","   0.96   ","    "," 0",".93 ","       0",".24     244833577.43  662358866135.78     236404005.26    547321586    565940942","0000015837","","","","","","","1985","1","19850101","19850304","    2203962779.93","     524726425.91","        0.96","        0.93","        0.24","     244833577.43","  662358866135.78","     236404005.26","    547321586","    565940942","0000015837","198511985010119","850304","2203962779.93     524726425.91        0.96        0.93        0.24    "," 24483","58866135",".78     ","236404005.26"
"19850305-233916","FIN","198511985010119850305    6624634339.48    2833796564.58     ","   3.96   ","    "," 3",".80 ","       0",".43     681970051.34  788079798667.68    2067808722.95    714956634    745962188","0000012437","","","","","","","1985","1","19850101","19850305","    6624634339.48","    2833796564.58","        3.96","        3.80","        0.43","     681970051.34","  788079798667.68","    2067808722.95","    714956634","    745962188","0000012437","198511985010119","850305","6624634339.48    2833796564.58        3.96        3.80        0.43    "," 68197","79798667",".68    2","067808722.95"
"19850306-173242","FIN","198511985010119850306    3869402602.40    1007107937.45     ","   5.67   ","    "," 5",".61 ","       0",".26     543821586.57  519157141515.93      85177538.55    177554991    179606362","0000006018","","","","","","","1985","1","19850101","19850306","    3869402602.40","    1007107937.45","        5.67","        5.61","        0.26","     543821586.57","  519157141515.93","      85177538.55","    177554991","    179606362","0000006018","198511985010119","850306","3869402602.40    1007107937.45        5.67        5.61        0.26    "," 54382","57141515",".93     "," 85177538.55"
"19850306-191645","FIN","198511985010119850306    6385327719.16    3265048462.21     ","   3.40   ","    "," 2",".98 ","       0",".51     277161778.09   99450165912.51    8717285305.51    960208392   1096110273","WmXKVZqLPZUEGYFIoJWqZtgpxddHsOHgWJWAkkqTjRPofYEPLDmhOD      ","","","","","","","1985","1","19850101","19850306","    6385327719.16","    3265048462.21","        3.40","        2.98","        0.51","     277161778.09","   99450165912.51","    8717285305.51","    960208392","   1096110273","WmXKVZqLPZUEGYFIoJWqZtgpxddHsOHgWJWAkkqTjRPofYEPLDmhOD      ","198511985010119","850306","6385327719.16    3265048462.21        3.40        2.98        0.51    "," 27716","50165912",".51    8","717285305.51"
"19850307-010426","FIN","198511985010119850307    9183823481.62     352915292.20     ","   0.59   ","    "," 0",".54 ","       0",".04     253424546.16   75359711993.67    6418613828.28    601701120    649745666","0000009639","","","","","","","1985","1","19850101","19850307","    9183823481.62","     352915292.20","        0.59","        0.54","        0.04","     253424546.16","   75359711993.67","    6418613828.28","    601701120","    649745666","0000009639","198511985010119","850307","9183823481.62     352915292.20        0.59        0.54        0.04    "," 25342","59711993",".67    6","418613828.28"
"19850307-042102","FIN","198511985010119850307    8055993446.49    2632217909.98     ","   3.28   ","    "," 3",".08 ","       0",".33      63970714.17  789491572146.67    4142573254.95    803529665    854538911","lPQInakGPxahbpyF                                            ","","","","","","","1985","1","19850101","19850307","    8055993446.49","    2632217909.98","        3.28","        3.08","        0.33","      63970714.17","  789491572146.67","    4142573254.95","    803529665","    854538911","lPQInakGPxahbpyF                                            ","198511985010119","850307","8055993446.49    2632217909.98        3.28        3.08        0.33    ","  6397","91572146",".67    4","142573254.95"
